t,x,y,z, 
3120300,80924.48998638052,26035.4411329887,0,
3121200,80967.54400475536,26057.1714873333,0,
3122100,81010.60644998038,26078.913262247796,0,
3123000,81053.67731891673,26100.666459819546,0,
3123900,81096.75660842506,26122.431082134994,0,
3124800,81139.84431536552,26144.207131279665,0,
3125700,81182.9404365978,26165.99460933817,0,
3126600,81226.04496898105,26187.793518394195,0,
3127500,81269.15790937396,26209.60386053052,0,
3128400,81312.2792546347,26231.425637828997,0,
3129300,81355.40900162098,26253.25885237057,0,
3130200,81398.54714719,26275.10350623526,0,
3131100,81441.69368819844,26296.95960150217,0,
3132000,81484.84862150255,26318.827140249487,0,
3132900,81528.01194395803,26340.70612455448,0,
3133800,81571.18365242012,26362.5965564935,0,
3134700,81614.36374374357,26384.498438141978,0,
3135600,81657.55221478261,26406.411771574432,0,
3136500,81700.74906239101,26428.33655886446,0,
3137400,81743.95428342205,26450.272802084735,0,
3138300,81787.16787472849,26472.22050330702,0,
3139200,81830.38983316263,26494.179664602158,0,
3140100,81873.62015557627,26516.150288040066,0,
3141000,81916.85883882073,26538.13237568975,0,
3141900,81960.10587974683,26560.1259296193,0,
3142800,82003.3612752049,26582.130951895873,0,
3143700,82046.62502204477,26604.147444585724,0,
3144600,82089.89711711582,26626.175409754178,0,
3145500,82133.17755726691,26648.214849465643,0,
3146400,82176.46633934644,26670.26576578361,0,
3147300,82219.7634602023,26692.32816077065,0,
3148200,82263.06891668189,26714.40203648841,0,
3149100,82306.38270563215,26736.48739499762,0,
3150000,82349.7048238995,26758.584238358093,0,
3150900,82393.03526832991,26780.692568628718,0,
3151800,82436.37403576884,26802.812387867467,0,
3152700,82479.72112306126,26824.943698131392,0,
3153600,82523.07652705167,26847.086501476624,0,
3154500,82566.44024458408,26869.240799958374,0,
3155400,82609.81227250202,26891.40659563093,0,
3156300,82653.19260764854,26913.583890547667,0,
3157200,82696.58124686619,26935.77268676103,0,
3158100,82739.97818699705,26957.972986322548,0,
3159000,82783.3834248827,26980.18479128283,0,
3159900,82826.79695736428,27002.408103691567,0,
3160800,82870.2187812824,27024.64292559752,0,
3161700,82913.6488934772,27046.889259048537,0,
3162600,82957.08729078836,27069.147106091543,0,
3163500,83000.53397005505,27091.41646877254,0,
3164400,83043.98892811598,27113.697349136608,0,
3165300,83087.45216180937,27135.98974922791,0,
3166200,83130.92366797295,27158.293671089683,0,
3167100,83174.40344344398,27180.609116764248,0,
3168000,83217.89148505924,27202.936088292998,0,
3168900,83261.38778965503,27225.274587716405,0,
3169800,83304.89235406715,27247.624617074023,0,
3170700,83348.40517513096,27269.98617840448,0,
3171600,83391.92624968132,27292.359273745486,0,
3172500,83435.4555745526,27314.743905133826,0,
3173400,83478.99314657871,27337.140074605366,0,
3174300,83522.53896259307,27359.547784195045,0,
3175200,83566.09301942863,27381.967035936883,0,
3176100,83609.65531391787,27404.397831863975,0,
3177000,83653.22584289277,27426.840174008496,0,
3177900,83696.80460318485,27449.294064401693,0,
3178800,83740.39159162514,27471.759505073896,0,
3179700,83783.98680504422,27494.23649805451,0,
3180600,83827.59024027215,27516.725045372015,0,
3181500,83871.20189413858,27539.22514905397,0,
3182400,83914.82176347262,27561.736811127015,0,
3183300,83958.44984510294,27584.260033616858,0,
3184200,84002.08613585771,27606.79481854829,0,
3185100,84045.73063256465,27629.341167945175,0,
3186000,84089.383332051,27651.899083830456,0,
3186900,84133.04423114352,27674.46856822615,0,
