t,x,y,z, 
18697500,77867658398.24652,-129628018460.09189,0,
18698400,77901326086.89157,-129606569531.25279,0,
18699300,77934988434.8591,-129585111716.88052,0,
18700200,77968645439.73058,-129563645018.26205,0,
18701100,78002297099.08777,-129542169436.68506,0,
18702000,78035943410.51273,-129520684973.43788,0,
18702900,78069584371.58778,-129499191629.80959,0,
18703800,78103219979.89555,-129477689407.0899,0,
18704700,78136850233.01895,-129456178306.56929,0,
18705600,78170475128.54117,-129434658329.53886,0,
18706500,78204094664.04568,-129413129477.29047,0,
18707400,78237708837.11626,-129391591751.11661,0,
18708300,78271317645.33694,-129370045152.3105,0,
18709200,78304921086.29208,-129348489682.16606,0,
18710100,78338519157.5663,-129326925341.97789,0,
18711000,78372111856.7445,-129305352133.04128,0,
18711900,78405699181.41191,-129283770056.6522,0,
18712800,78439281129.15399,-129262179114.10736,0,
18713700,78472857697.55653,-129240579306.70412,0,
18714600,78506428884.2056,-129218970635.74054,0,
18715500,78539994686.68753,-129197353102.5154,0,
18716400,78573555102.58897,-129175726708.32814,0,
18717300,78607110129.49687,-129154091454.47891,0,
18718200,78640659764.99844,-129132447342.26855,0,
18719100,78674204006.6812,-129110794372.9986,0,
18720000,78707742852.13293,-129089132547.97127,0,
18720900,78741276298.94174,-129067461868.48949,0,
18721800,78774804344.696,-129045782335.85686,0,
18722700,78808326986.98438,-129024093951.37769,0,
18723600,78841844223.39583,-129002396716.35698,0,
18724500,78875356051.5196,-128980690632.10042,0,
18725400,78908862468.94525,-128958975699.91438,0,
18726300,78942363473.26259,-128937251921.10596,0,
18727200,78975859062.06174,-128915519296.9829,0,
18728100,79009349232.93312,-128893777828.85367,0,
18729000,79042833983.46744,-128872027518.02742,0,
18729900,79076313311.25569,-128850268365.814,0,
18730800,79109787213.88918,-128828500373.52394,0,
18731700,79143255688.95947,-128806723542.46848,0,
18732600,79176718734.05846,-128784937873.95952,0,
18733500,79210176346.77829,-128763143369.3097,0,
18734400,79243628524.71144,-128741340029.8323,0,
18735300,79277075265.45067,-128719527856.84135,0,
18736200,79310516566.58902,-128697706851.65152,0,
18737100,79343952425.71983,-128675877015.57819,0,
18738000,79377382840.43675,-128654038349.93742,0,
18738900,79410807808.3337,-128632190856.046,0,
18739800,79444227327.00488,-128610334535.22139,0,
18740700,79477641394.04485,-128588469388.78172,0,
18741600,79511050007.0484,-128566595418.04585,0,
18742500,79544453163.61066,-128544712624.3333,0,
18743400,79577850861.32701,-128522821008.9643,0,
18744300,79611243097.79317,-128500920573.25975,0,
18745200,79644629870.60512,-128479011318.54128,0,
18746100,79678011177.35915,-128457093246.13116,0,
18747000,79711387015.65184,-128435166357.35242,0,
18747900,79744757383.08008,-128413230653.52872,0,
18748800,79778122277.24104,-128391286135.98444,0,
18749700,79811481695.73221,-128369332806.04463,0,
18750600,79844835636.15135,-128347370665.03506,0,
18751500,79878184096.09654,-128325399714.28218,0,
18752400,79911527073.16615,-128303419955.11311,0,
18753300,79944864564.95885,-128281431388.8557,0,
18754200,79978196569.0736,-128259434016.83846,0,
18755100,80011523083.10965,-128237427840.3906,0,
18756000,80044844104.66656,-128215412860.84201,0,
18756900,80078159631.34421,-128193389079.5233,0,
18757800,80111469660.74274,-128171356497.76575,0,
18758700,80144774190.4626,-128149315116.90132,0,
18759600,80178073218.10455,-128127264938.2627,0,
18760500,80211366741.26965,-128105205963.18321,0,
18761400,80244654757.55925,-128083138192.99692,0,
18762300,80277937264.575,-128061061629.03856,0,
18763200,80311214259.91884,-128038976272.64355,0,
18764100,80344485741.19304,-128016882125.14803,0,
18765000,80377751706.00015,-127994779187.88878,0,
18765900,80411012151.94302,-127972667462.20332,0,
18766800,80444267076.62482,-127950546949.42984,0,
18767700,80477516477.64899,-127928417650.90721,0,
18768600,80510760352.61928,-127906279567.975,0,
18769500,80543998699.13976,-127884132701.97348,0,
18770400,80577231514.81477,-127861977054.24359,0,
18771300,80610458797.24901,-127839812626.12697,0,
18772200,80643680544.04741,-127817639418.96594,0,
18773100,80676896752.81525,-127795457434.10353,0,
18774000,80710107421.1581,-127773266672.88345,0,
18774900,80743312546.68182,-127751067136.6501,0,
18775800,80776512126.9926,-127728858826.74857,0,
18776700,80809706159.69691,-127706641744.52463,0,
18777600,80842894642.40155,-127684415891.32475,0,
18778500,80876077572.7136,-127662181268.4961,0,
18779400,80909254948.24042,-127639937877.3865,0,
18780300,80942426766.58972,-127617685719.34453,0,
18781200,80975593025.3695,-127595424795.71938,0,
18782100,81008753722.18808,-127573155107.86096,0,
18783000,81041908854.65404,-127550876657.1199,0,
18783900,81075058420.3763,-127528589444.84749,0,
18784800,81108202416.96407,-127506293472.3957,0,
18785700,81141340842.02687,-127483988741.11723,0,
18786600,81174473693.17455,-127461675252.36542,0,
18787500,81207600968.01721,-127439353007.49432,0,
18788400,81240722664.16531,-127417022007.85869,0,
18789300,81273838779.2296,-127394682254.81393,0,
18790200,81306949310.82112,-127372333749.71619,0,
18791100,81340054256.55124,-127349976493.92224,0,
18792000,81373153614.03162,-127327610488.7896,0,
18792900,81406247380.87422,-127305235735.67644,0,
18793800,81439335554.69135,-127282852235.94164,0,
18794700,81472418133.09557,-127260459990.94476,0,
18795600,81505495113.69978,-127238059002.04607,0,
18796500,81538566494.1172,-127215649270.60648,0,
18797400,81571632271.96133,-127193230797.98763,0,
18798300,81604692444.846,-127170803585.55183,0,
18799200,81637747010.38531,-127148367634.66211,0,
18800100,81670795966.19374,-127125922946.68214,0,
18801000,81703839309.88602,-127103469522.97632,0,
18801900,81736877039.0772,-127081007364.9097,0,
18802800,81769909151.38264,-127058536473.84804,0,
18803700,81802935644.41805,-127036056851.15778,0,
18804600,81835956515.79938,-127013568498.20605,0,
18805500,81868971763.14293,-126991071416.36069,0,
18806400,81901981384.0653,-126968565606.99019,0,
18807300,81934985376.18343,-126946051071.46376,0,
18808200,81967983737.11452,-126923527811.15128,0,
18809100,82000976464.47612,-126900995827.42331,0,
18810000,82033963555.88608,-126878455121.65112,0,
18810900,82066945008.96255,-126855905695.20667,0,
18811800,82099920821.32402,-126833347549.46257,0,
18812700,82132890990.58926,-126810780685.79216,0,
18813600,82165855514.37738,-126788205105.56944,0,
18814500,82198814390.30777,-126765620810.16911,0,
18815400,82231767616.00015,-126743027800.96657,0,
18816300,82264715189.07457,-126720426079.33788,0,
18817200,82297657107.15137,-126697815646.65979,0,
18818100,82330593367.85121,-126675196504.30977,0,
18819000,82363523968.79507,-126652568653.66594,0,
18819900,82396448907.60423,-126629932096.10712,0,
18820800,82429368181.9003,-126607286833.01282,0,
18821700,82462281789.30518,-126584632865.76323,0,
18822600,82495189727.4411,-126561970195.73924,0,
18823500,82528091993.93062,-126539298824.32242,0,
18824400,82560988586.39658,-126516618752.89502,0,
18825300,82593879502.46216,-126493929982.83998,0,
18826200,82626764739.75085,-126471232515.54094,0,
18827100,82659644295.88646,-126448526352.3822,0,
18828000,82692518168.4931,-126425811494.74878,0,
18828900,82725386355.19522,-126403087944.02635,0,
18829800,82758248853.61755,-126380355701.6013,0,
18830700,82791105661.38518,-126357614768.86069,0,
18831600,82823956776.12347,-126334865147.19226,0,
18832500,82856802195.45815,-126312106837.98445,0,
18833400,82889641917.0152,-126289339842.62639,0,
18834300,82922475938.42097,-126266564162.50787,0,
18835200,82955304257.30212,-126243779799.0194,0,
18836100,82988126871.28561,-126220986753.55214,0,
18837000,83020943777.99873,-126198185027.49797,0,
18837900,83053754975.06909,-126175374622.24944,0,
18838800,83086560460.1246,-126152555539.19977,0,
18839700,83119360230.79352,-126129727779.74289,0,
18840600,83152154284.70439,-126106891345.2734,0,
18841500,83184942619.4861,-126084046237.18661,0,
18842400,83217725232.76784,-126061192456.8785,0,
18843300,83250502122.17912,-126038330005.74571,0,
18844200,83283273285.3498,-126015458885.18562,0,
18845100,83316038719.91,-125992579096.59625,0,
18846000,83348798423.49023,-125969690641.37633,0,
18846900,83381552393.72128,-125946793520.92526,0,
18847800,83414300628.23427,-125923887736.64314,0,
18848700,83447043124.66061,-125900973289.93074,0,
18849600,83479779880.63208,-125878050182.18953,0,
18850500,83512510893.78075,-125855118414.82166,0,
18851400,83545236161.73901,-125832177989.22995,0,
18852300,83577955682.1396,-125809228906.81793,0,
18853200,83610669452.61555,-125786271168.98979,0,
18854100,83643377470.80023,-125763304777.15042,0,
18855000,83676079734.32733,-125740329732.7054,0,
18855900,83708776240.83086,-125717346037.06097,0,
18856800,83741466987.94514,-125694353691.6241,0,
18857700,83774151973.30484,-125671352697.8024,0,
18858600,83806831194.54492,-125648343057.00418,0,
18859500,83839504649.30069,-125625324770.63844,0,
18860400,83872172335.20778,-125602297840.11485,0,
18861300,83904834249.90213,-125579262266.84378,0,
18862200,83937490391.02002,-125556218052.23627,0,
18863100,83970140756.19804,-125533165197.70406,0,
18864000,84002785343.07312,-125510103704.65956,0,
18864900,84035424149.28249,-125487033574.51588,0,
18865800,84068057172.46371,-125463954808.68681,0,
18866700,84100684410.2547,-125440867408.5868,0,
18867600,84133305860.29366,-125417771375.63103,0,
18868500,84165921520.21913,-125394666711.2353,0,
18869400,84198531387.67,-125371553416.81616,0,
18870300,84231135460.28545,-125348431493.7908,0,
18871200,84263733735.70499,-125325300943.57712,0,
18872100,84296326211.56848,-125302161767.59367,0,
18873000,84328912885.5161,-125279013967.25974,0,
18873900,84361493755.18834,-125255857543.99524,0,
18874800,84394068818.22603,-125232692499.22081,0,
18875700,84426638072.27032,-125209518834.35774,0,
18876600,84459201514.9627,-125186336550.82803,0,
18877500,84491759143.94498,-125163145650.05435,0,
18878400,84524310956.85927,-125139946133.46005,0,
18879300,84556856951.34805,-125116738002.46918,0,
18880200,84589397125.05412,-125093521258.50645,0,
18881100,84621931475.6206,-125070295902.99728,0,
18882000,84654460000.69095,-125047061937.36775,0,
18882900,84686982697.90892,-125023819363.04463,0,
18883800,84719499564.91864,-125000568181.45538,0,
18884700,84752010599.36453,-124977308394.02814,0,
18885600,84784515798.89137,-124954040002.19171,0,
18886500,84817015161.14426,-124930763007.37561,0,
18887400,84849508683.7686,-124907477411.01001,0,
18888300,84881996364.41017,-124884183214.52579,0,
18889200,84914478200.71504,-124860880419.35449,0,
18890100,84946954190.32964,-124837569026.92836,0,
18891000,84979424330.9007,-124814249038.6803,0,
18891900,85011888620.0753,-124790920456.0439,0,
18892800,85044347055.50087,-124767583280.45345,0,
18893700,85076799634.82513,-124744237513.3439,0,
18894600,85109246355.69617,-124720883156.15091,0,
18895500,85141687215.76237,-124697520210.31079,0,
18896400,85174122212.67249,-124674148677.26056,0,
18897300,85206551344.07558,-124650768558.4379,0,
18898200,85238974607.62105,-124627379855.28117,0,
18899100,85271392000.95863,-124603982569.22945,0,
18900000,85303803521.73839,-124580576701.72244,0,
18900900,85336209167.61072,-124557162254.20059,0,
18901800,85368608936.22635,-124533739228.10498,0,
18902700,85401002825.23636,-124510307624.8774,0,
18903600,85433390832.29214,-124486867445.9603,0,
18904500,85465772955.04544,-124463418692.79683,0,
18905400,85498149191.14832,-124439961366.83081,0,
18906300,85530519538.25317,-124416495469.50674,0,
18907200,85562883994.01274,-124393021002.26982,0,
18908100,85595242556.0801,-124369537966.5659,0,
18909000,85627595222.10864,-124346046363.84154,0,
18909900,85659941989.75214,-124322546195.54396,0,
18910800,85692282856.66464,-124299037463.12108,0,
18911700,85724617820.50058,-124275520168.02148,0,
18912600,85756946878.9147,-124251994311.69444,0,
18913500,85789270029.56209,-124228459895.5899,0,
18914400,85821587270.09816,-124204916921.15851,0,
18915300,85853898598.17868,-124181365389.85156,0,
18916200,85886204011.45975,-124157805303.12106,0,
18917100,85918503507.5978,-124134236662.4197,0,
18918000,85950797084.24959,-124110659469.2008,0,
18918900,85983084739.07224,-124087073724.91843,0,
18919800,86015366469.72318,-124063479431.02728,0,
18920700,86047642273.8602,-124039876588.98277,0,
18921600,86079912149.14142,-124016265200.24097,0,
18922500,86112176093.2253,-123992645266.25862,0,
18923400,86144434103.77063,-123969016788.49316,0,
18924300,86176686178.43655,-123945379768.40273,0,
18925200,86208932314.88254,-123921734207.44609,0,
18926100,86241172510.7684,-123898080107.08273,0,
18927000,86273406763.7543,-123874417468.77281,0,
18927900,86305635071.50073,-123850746293.97717,0,
18928800,86337857431.66852,-123827066584.15732,0,
18929700,86370073841.91884,-123803378340.77545,0,
18930600,86402284299.91321,-123779681565.29445,0,
18931500,86434488803.31348,-123755976259.17786,0,
18932400,86466687349.78185,-123732262423.88991,0,
18933300,86498879936.98085,-123708540060.89552,0,
18934200,86531066562.57336,-123684809171.6603,0,
18935100,86563247224.22261,-123661069757.65048,0,
18936000,86595421919.59215,-123637321820.33304,0,
18936900,86627590646.34587,-123613565361.1756,0,
18937800,86659753402.14803,-123589800381.64647,0,
18938700,86691910184.6632,-123566026883.21463,0,
18939600,86724060991.5563,-123542244867.34975,0,
18940500,86756205820.49263,-123518454335.52217,0,
18941400,86788344669.13779,-123494655289.20293,0,
18942300,86820477535.15773,-123470847729.86371,0,
18943200,86852604416.21877,-123447031658.9769,0,
18944100,86884725309.98753,-123423207078.01556,0,
18945000,86916840214.13101,-123399373988.45345,0,
18945900,86948949126.31654,-123375532391.76495,0,
18946800,86981052044.21179,-123351682289.42519,0,
18947700,87013148965.48479,-123327823682.90991,0,
18948600,87045239887.8039,-123303956573.69557,0,
18949500,87077324808.83781,-123280080963.25931,0,
18950400,87109403726.2556,-123256196853.07892,0,
18951300,87141476637.72665,-123232304244.63289,0,
18952200,87173543540.92073,-123208403139.40038,0,
18953100,87205604433.50792,-123184493538.86122,0,
18954000,87237659313.15865,-123160575444.49594,0,
18954900,87269708177.5437,-123136648857.78574,0,
18955800,87301751024.33421,-123112713780.21248,0,
18956700,87333787851.20166,-123088770213.25873,0,
18957600,87365818655.81786,-123064818158.4077,0,
18958500,87397843435.85497,-123040857617.14331,0,
18959400,87429862188.9855,-123016888590.95013,0,
18960300,87461874912.88234,-122992911081.31343,0,
18961200,87493881605.21869,-122968925089.71915,0,
18962100,87525882263.6681,-122944930617.6539,0,
18963000,87557876885.9045,-122920927666.60498,0,
18963900,87589865469.60211,-122896916238.06035,0,
18964800,87621848012.43556,-122872896333.50865,0,
18965700,87653824512.0798,-122848867954.43921,0,
18966600,87685794966.21013,-122824831102.34203,0,
18967500,87717759372.5022,-122800785778.70778,0,
18968400,87749717728.632,-122776731985.02782,0,
18969300,87781670032.2759,-122752669722.79417,0,
18970200,87813616281.11058,-122728598993.49956,0,
18971100,87845556472.81311,-122704519798.63734,0,
18972000,87877490605.06088,-122680432139.7016,0,
18972900,87909418675.53165,-122656336018.18706,0,
18973800,87941340681.9035,-122632231435.58913,0,
18974700,87973256621.8549,-122608118393.4039,0,
18975600,88005166493.06465,-122583996893.12813,0,
18976500,88037070293.2119,-122559866936.25926,0,
18977400,88068968019.97615,-122535728524.29541,0,
18978300,88100859671.03726,-122511581658.73537,0,
18979200,88132745244.07544,-122487426341.0786,0,
18980100,88164624736.77124,-122463262572.82524,0,
18981000,88196498146.80559,-122439090355.47612,0,
18981900,88228365471.85974,-122414909690.53273,0,
18982800,88260226709.61533,-122390720579.49724,0,
18983700,88292081857.75432,-122366523023.8725,0,
18984600,88323930913.95903,-122342317025.16202,0,
18985500,88355773875.91214,-122318102584.87,0,
18986400,88387610741.29669,-122293879704.50131,0,
18987300,88419441507.79607,-122269648385.56151,0,
18988200,88451266173.09401,-122245408629.55681,0,
18989100,88483084734.87462,-122221160437.99411,0,
18990000,88514897190.82234,-122196903812.38098,0,
18990900,88546703538.62198,-122172638754.22566,0,
18991800,88578503775.9587,-122148365265.03708,0,
18992700,88610297900.51799,-122124083346.32483,0,
18993600,88642085909.98575,-122099792999.59918,0,
18994500,88673867802.04819,-122075494226.37108,0,
18995400,88705643574.39189,-122051187028.15215,0,
18996300,88737413224.7038,-122026871406.45467,0,
18997200,88769176750.67119,-122002547362.79161,0,
18998100,88800934149.98172,-121978214898.67662,0,
18999000,88832685420.3234,-121953874015.62402,0,
18999900,88864430559.38458,-121929524715.1488,0,
19000800,88896169564.854,-121905166998.76663,0,
19001700,88927902434.42073,-121880800867.99385,0,
19002600,88959629165.7742,-121856426324.34747,0,
19003500,88991349756.60422,-121832043369.34518,0,
19004400,89023064204.60092,-121807652004.50534,0,
19005300,89054772507.45483,-121783252231.34698,0,
19006200,89086474662.85681,-121758844051.38982,0,
19007100,89118170668.4981,-121734427466.15422,0,
19008000,89149860522.07025,-121710002477.16125,0,
19008900,89181544221.26524,-121685569085.93265,0,
19009800,89213221763.77536,-121661127293.9908,0,
19010700,89244893147.29327,-121636677102.85878,0,
19011600,89276558369.51201,-121612218514.06035,0,
19012500,89308217428.12494,-121587751529.11992,0,
19013400,89339870320.8258,-121563276149.56259,0,
19014300,89371517045.30872,-121538792376.91414,0,
19015200,89403157599.26814,-121514300212.70099,0,
19016100,89434791980.39891,-121489799658.45026,0,
19017000,89466420186.3962,-121465290715.68973,0,
19017900,89498042214.95555,-121440773385.94786,0,
19018800,89529658063.77289,-121416247670.7538,0,
19019700,89561267730.54448,-121391713571.63734,0,
19020600,89592871212.96695,-121367171090.12897,0,
19021500,89624468508.73729,-121342620227.75983,0,
19022400,89656059615.55286,-121318060986.06174,0,
19023300,89687644531.11137,-121293493366.5672,0,
19024200,89719223253.11093,-121268917370.80937,0,
19025100,89750795779.24997,-121244333000.3221,0,
19026000,89782362107.2273,-121219740256.6399,0,
19026900,89813922234.74208,-121195139141.29793,0,
19027800,89845476159.49387,-121170529655.83206,0,
19028700,89877023879.18254,-121145911801.77882,0,
19029600,89908565391.50838,-121121285580.67542,0,
19030500,89940100694.172,-121096650994.0597,0,
19031400,89971629784.87439,-121072008043.4702,0,
19032300,90003152661.31691,-121047356730.44615,0,
19033200,90034669321.20128,-121022697056.52744,0,
19034100,90066179762.22958,-120998029023.25461,0,
19035000,90097683982.10428,-120973352632.16888,0,
19035900,90129181978.52818,-120948667884.81216,0,
19036800,90160673749.20448,-120923974782.72702,0,
19037700,90192159291.83673,-120899273327.4567,0,
19038600,90223638604.12885,-120874563520.5451,0,
19039500,90255111683.7851,-120849845363.53682,0,
19040400,90286578528.51013,-120825118857.9771,0,
19041300,90318039136.00897,-120800384005.41187,0,
19042200,90349493503.987,-120775640807.38771,0,
19043100,90380941630.14996,-120750889265.4519,0,
19044000,90412383512.20398,-120726129381.15237,0,
19044900,90443819147.85553,-120701361156.03773,0,
19045800,90475248534.81148,-120676584591.65726,0,
19046700,90506671670.77904,-120651799689.56088,0,
19047600,90538088553.4658,-120627006451.29924,0,
19048500,90569499180.57973,-120602204878.42361,0,
19049400,90600903549.82913,-120577394972.48596,0,
19050300,90632301658.92271,-120552576735.03891,0,
19051200,90663693505.56955,-120527750167.63576,0,
19052100,90695079087.47906,-120502915271.83046,0,
19053000,90726458402.36107,-120478072049.17766,0,
19053900,90757831447.92574,-120453220501.23267,0,
19054800,90789198221.8836,-120428360629.55145,0,
19055700,90820558721.9456,-120403492435.69066,0,
19056600,90851912945.823,-120378615921.2076,0,
19057500,90883260891.22746,-120353731087.66025,0,
19058400,90914602555.87102,-120328837936.60727,0,
19059300,90945937937.46606,-120303936469.60799,0,
19060200,90977267033.72537,-120279026688.2224,0,
19061100,91008589842.36208,-120254108594.01115,0,
19062000,91039906361.08969,-120229182188.5356,0,
19062900,91071216587.6221,-120204247473.35773,0,
19063800,91102520519.67357,-120179304450.0402,0,
19064700,91133818154.95871,-120154353120.14638,0,
19065600,91165109491.19254,-120129393485.24023,0,
19066500,91196394526.09042,-120104425546.88646,0,
19067400,91227673257.36812,-120079449306.65039,0,
19068300,91258945682.74174,-120054464766.09804,0,
19069200,91290211799.9278,-120029471926.79608,0,
19070100,91321471606.64314,-120004470790.31186,0,
19071000,91352725100.60503,-119979461358.2134,0,
19071900,91383972279.53107,-119954443632.06937,0,
19072800,91415213141.13925,-119929417613.44913,0,
19073700,91446447683.14795,-119904383303.9227,0,
19074600,91477675903.2759,-119879340705.06078,0,
19075500,91508897799.2422,-119854289818.43471,0,
19076400,91540113368.76637,-119829230645.61652,0,
19077300,91571322609.56827,-119804163188.1789,0,
19078200,91602525519.36813,-119779087447.6952,0,
19079100,91633722095.88658,-119754003425.73947,0,
19080000,91664912336.8446,-119728911123.88638,0,
19080900,91696096239.96358,-119703810543.7113,0,
19081800,91727273802.96524,-119678701686.79025,0,
19082700,91758445023.57172,-119653584554.69994,0,
19083600,91789609899.50551,-119628459149.01772,0,
19084500,91820768428.4895,-119603325471.32161,0,
19085400,91851920608.24695,-119578183523.19032,0,
19086300,91883066436.50148,-119553033306.20322,0,
19087200,91914205910.97711,-119527874821.94032,0,
19088100,91945339029.39824,-119502708071.98233,0,
19089000,91976465789.48962,-119477533057.91061,0,
19089900,92007586188.97641,-119452349781.30719,0,
19090800,92038700225.58412,-119427158243.75476,0,
19091700,92069807897.03867,-119401958446.83669,0,
19092600,92100909201.06633,-119376750392.137,0,
19093500,92132004135.39377,-119351534081.24039,0,
19094400,92163092697.74802,-119326309515.73222,0,
19095300,92194174885.8565,-119301076697.19853,0,
19096200,92225250697.44704,-119275835627.226,0,
19097100,92256320130.24779,-119250586307.40198,0,
19098000,92287383181.98732,-119225328739.3145,0,
19098900,92318439850.39458,-119200062924.55226,0,
19099800,92349490133.19888,-119174788864.70462,0,
19100700,92380534028.12994,-119149506561.36159,0,
19101600,92411571532.91785,-119124216016.11386,0,
19102500,92442602645.29306,-119098917230.5528,0,
19103400,92473627362.98643,-119073610206.2704,0,
19104300,92504645683.7292,-119048294944.85936,0,
19105200,92535657605.25298,-119022971447.91302,0,
19106100,92566663125.28975,-118997639717.0254,0,
19107000,92597662241.5719,-118972299753.79118,0,
19107900,92628654951.83218,-118946951559.8057,0,
19108800,92659641253.80376,-118921595136.66495,0,
19109700,92690621145.22014,-118896230485.96562,0,
19110600,92721594623.81525,-118870857609.30505,0,
19111500,92752561687.32336,-118845476508.28125,0,
19112400,92783522333.47917,-118820087184.49287,0,
19113300,92814476560.01773,-118794689639.53926,0,
19114200,92845424364.6745,-118769283875.0204,0,
19115100,92876365745.1853,-118743869892.53696,0,
19116000,92907300699.28636,-118718447693.69025,0,
19116900,92938229224.71428,-118693017280.08226,0,
19117800,92969151319.20604,-118667578653.31566,0,
19118700,93000066980.49901,-118642131814.99376,0,
19119600,93030976206.33095,-118616676766.72054,0,
19120500,93061878994.44,-118591213510.10063,0,
19121400,93092775342.5647,-118565742046.73936,0,
19122300,93123665248.44395,-118540262378.24269,0,
19123200,93154548709.81706,-118514774506.21725,0,
19124100,93185425724.42372,-118489278432.27036,0,
19125000,93216296290.004,-118463774158.00995,0,
19125900,93247160404.29836,-118438261685.04466,0,
19126800,93278018065.04765,-118412741014.98378,0,
19127700,93308869269.99312,-118387212149.43726,0,
19128600,93339714016.87637,-118361675090.0157,0,
19129500,93370552303.43944,-118336129838.3304,0,
19130400,93401384127.42471,-118310576395.99329,0,
19131300,93432209486.57498,-118285014764.61696,0,
19132200,93463028378.63342,-118259444945.81468,0,
19133100,93493840801.34361,-118233866941.2004,0,
19134000,93524646752.44951,-118208280752.38869,0,
19134900,93555446229.69545,-118182686380.99481,0,
19135800,93586239230.82617,-118157083828.63467,0,
19136700,93617025753.5868,-118131473096.92485,0,
19137600,93647805795.72287,-118105854187.48259,0,
19138500,93678579354.98026,-118080227101.9258,0,
19139400,93709346429.10526,-118054591841.87303,0,
19140300,93740107015.84456,-118028948408.94351,0,
19141200,93770861112.94525,-118003296804.75713,0,
19142100,93801608718.1548,-117977637030.93443,0,
19143000,93832349829.22105,-117951969089.09663,0,
19143900,93863084443.89227,-117926292980.8656,0,
19144800,93893812559.9171,-117900608707.86388,0,
19145700,93924534175.04456,-117874916271.71466,0,
19146600,93955249287.02408,-117849215674.04181,0,
19147500,93985957893.60548,-117823506916.46983,0,
19148400,94016659992.53897,-117797790000.62392,0,
19149300,94047355581.57515,-117772064928.1299,0,
19150200,94078044658.46501,-117746331700.61427,0,
19151100,94108727220.95995,-117720590319.70421,0,
19152000,94139403266.81174,-117694840787.02753,0,
19152900,94170072793.77255,-117669083104.2127,0,
19153800,94200735799.59497,-117643317272.8889,0,
19154700,94231392282.03195,-117617543294.68591,0,
19155600,94262042238.83685,-117591761171.2342,0,
19156500,94292685667.76343,-117565970904.1649,0,
19157400,94323322566.56583,-117540172495.10979,0,
19158300,94353952932.99858,-117514365945.70131,0,
19159200,94384576764.81664,-117488551257.57257,0,
19160100,94415194059.77531,-117462728432.35735,0,
19161000,94445804815.63036,-117436897471.69006,0,
19161900,94476409030.13788,-117411058377.20581,0,
19162800,94507006701.0544,-117385211150.54033,0,
19163700,94537597826.13683,-117359355793.33003,0,
19164600,94568182403.14249,-117333492307.21198,0,
19165500,94598760429.82909,-117307620693.82388,0,
19166400,94629331903.95473,-117281740954.80414,0,
19167300,94659896823.27791,-117255853091.7918,0,
19168200,94690455185.55753,-117229957106.42654,0,
19169100,94721006988.55287,-117204053000.34875,0,
19170000,94751552230.02365,-117178140775.19945,0,
19170900,94782090907.72995,-117152220432.6203,0,
19171800,94812623019.43227,-117126291974.25366,0,
19172700,94843148562.89148,-117100355401.74252,0,
19173600,94873667535.86888,-117074410716.73055,0,
19174500,94904179936.12616,-117048457920.86205,0,
19175400,94934685761.4254,-117022497015.782,0,
19176300,94965185009.52908,-116996528003.13603,0,
19177200,94995677678.20009,-116970550884.57043,0,
19178100,95026163765.2017,-116944565661.73216,0,
19179000,95056643268.2976,-116918572336.26881,0,
19179900,95087116185.25188,-116892570909.82866,0,
19180800,95117582513.829,-116866561384.06062,0,
19181700,95148042251.79385,-116840543760.61429,0,
19182600,95178495396.91173,-116814518041.1399,0,
19183500,95208941946.9483,-116788484227.28833,0,
19184400,95239381899.66966,-116762442320.71115,0,
19185300,95269815252.8423,-116736392323.06058,0,
19186200,95300242004.2331,-116710334235.98947,0,
19187100,95330662151.60933,-116684268061.15137,0,
19188000,95361075692.73871,-116658193800.20045,0,
19188900,95391482625.38933,-116632111454.79156,0,
19189800,95421882947.32968,-116606021026.5802,0,
19190700,95452276656.32866,-116579922517.22252,0,
19191600,95482663750.15556,-116553815928.37534,0,
19192500,95513044226.58011,-116527701261.69612,0,
19193400,95543418083.37239,-116501578518.843,0,
19194300,95573785318.30293,-116475447701.47476,0,
19195200,95604145929.14264,-116449308811.25084,0,
19196100,95634499913.66283,-116423161849.83133,0,
19197000,95664847269.63522,-116397006818.87698,0,
19197900,95695187994.83195,-116370843720.04921,0,
19198800,95725522087.02556,-116344672555.01007,0,
19199700,95755849543.98897,-116318493325.4223,0,
19200600,95786170363.49553,-116292306032.94928,0,
19201500,95816484543.31898,-116266110679.25504,0,
19202400,95846792081.23349,-116239907266.00426,0,
19203300,95877092975.0136,-116213695794.86229,0,
19204200,95907387222.43427,-116187476267.49513,0,
19205100,95937674821.27086,-116161248685.56944,0,
19206000,95967955769.29916,-116135013050.75253,0,
19206900,95998230064.29535,-116108769364.71237,0,
19207800,96028497704.03601,-116082517629.11758,0,
19208700,96058758686.29814,-116056257845.63745,0,
19209600,96089013008.85915,-116029990015.94191,0,
19210500,96119260669.49683,-116003714141.70154,0,
19211400,96149501665.9894,-115977430224.58759,0,
19212300,96179735996.11548,-115951138266.27196,0,
19213200,96209963657.65411,-115924838268.4272,0,
19214100,96240184648.38474,-115898530232.72653,0,
19215000,96270398966.0872,-115872214160.84381,0,
19215900,96300606608.54176,-115845890054.45355,0,
19216800,96330807573.52908,-115819557915.23093,0,
19217700,96361001858.83025,-115793217744.85176,0,
19218600,96391189462.22673,-115766869544.99254,0,
19219500,96421370381.50043,-115740513317.3304,0,
19220400,96451544614.43364,-115714149063.54312,0,
19221300,96481712158.80908,-115687776785.30916,0,
